lyric,artist
my god brothers and god sisters i would dead jump in your fight i would dead jump in your fight now what's poppin hook cardi,Cardi B
b who wanna pop off who wanna start war they talkin' shit i'm takin' tops off jeans off weaves off rings off everythin' off who,Cardi B
wanna pop off who wanna start war they talkin' shit i'm takin' tops off jeans off weaves off rings off everythin' off cardi b i'm,Cardi B
startin' to lose my patience weak bitches hatin' bitches throwing subs like i won't kick your face in baby mama's mad 'cause i'm in first,Cardi B
place and when it comes to you bitch there's no conversation i been to give it up grimy i'm the bronx bitch i'm feisty cardi,Cardi B
why you feisty shut up bitch fight me ny raised and so you know it's very likely that when i hear some shit that i,Cardi B
don't like i get hype b who would wanna wife me your nigga wanna wife me you think 'cause i'm a stripper hoe that nigga,Cardi B
won't think twice b put this pussy on his face rde that shit nicely set his ass up then you really ain't gon' like me,Cardi B
so what you tryna do you and you and you i feel some type a way a bitch finna get loose tell me what's the,Cardi B
deal i'm 'bout to start the hill the wig is comin' off shit 'bout to get real hook cardi b who wanna pop off who,Cardi B
wanna start war they talkin' shit i'm takin' tops off jeans off weaves off rings off everythin' off who wanna pop off who wanna start,Cardi B
war they talkin' shit i'm takin' tops off jeans off weaves off rings off everythin' off casanova got beef with cardi b i'm poppin' off,Cardi B
shit get hectic i'ma drop it off oh you shinin' your chain and your watch is off you was never with this shit nigga knock,Cardi B
it off youse a pussy and your whole block is soft you caught feelings could she ain't even drop you off you thought that bag,Cardi B
was gettin' you pussy not at all you was gettin' lied you ain't know she made that call to the dog's dinner and they starvin',Cardi B
i gotta feed all 'em i'maget that nigga you gon' get that bitch what they thought switched 'cause we both got rich nah we on,Cardi B
the same time you got yours i got mine you got a problem get in line it's cardi b and times hook cardi b who,Cardi B
wanna pop off who wanna start war they talkin' shit i'm takin' tops off jeans off weaves off rings off everythin' off who wanna pop,Cardi B
off who wanna start war they talkin' shit i'm takin' tops off jeans off weaves off rings off everythin' off cardi b shit that bitch,Cardi B
six three and she bodied superman calves and her shoulder somethin' retarded i ain't backin' down cardi got the heart regardless you gon' have to,Cardi B
knock me out if you think i'ma forfeit gang gang squad up and have my niggas all on it pay a couple niggas and they,Cardi B
had you out in a coffin and i put that on my life i really don't do this often but the way i'm feelin' now,Cardi B
like whatever i'm on it have you laid out on the stretcher with your socks off had the pastor prayin' like sorry for your loss,Cardi B
throw dirt on my name you better pop off my name ring bells like mayweather box off i'm cardi b east coast newest contender 5',Cardi B
lookin' good with the nails bananas freddy kruger on these bitches i cut their lights off should have read the memo cardi b pops off,Cardi B
gangsta cardi b this is how i do i make a fool out these bitches they be thinking they tough this is how i do,Cardi B
i make these niggas spend their money then i show them no love this is how i do if the bag not involved then you,Cardi B
know it's a dub this is how i do they ain't fuck with me before now i gotta stunt pull up like huh they looking,Cardi B
like what heads turn left and right they wonder who's her cardi b duh bitch don't front you on my gram all day don't play,Cardi B
dumb came up from the slums the dirty dirty bronx where niggas quick to clip your shit no fair ones you gotta keep a gun,Cardi B
but beef to me is fun i never back down been this way since day one pre they shit on me before thought i was,Cardi B
just a stupid hoe they tight now they realize they was sleeping on gold took me one year man and now i'm doin' shows now,Cardi B
they wanna take pics with me hold on let me pose believe me i easily can do a bitch greasy i'll give it to you,Cardi B
just how you like it girlll cardi b in full effect couple bitches upset couple niggas wanna hit it and they can't so they stressed,Cardi B
this is how i do i make a fool out these bitches they be thinking they tough this is how i do i make these,Cardi B
niggas spend their money then i show them no love this is how i do if the bag not involved then you know it's a,Cardi B
dub this is how i do they ain't fuck with me before now i gotta stunt cardi in tune bitches make room test me the,Cardi B
gat goes click clack boom gangsta bitch oooh volume cop somethin' mean when it start you hear that vroom pull up to your side 0,Cardi B
deep right stuntin' on my ex he thirsty for a reply sick sick sick call my phone it's click had me fucked up when you,Cardi B
was fucking with that bitch pre making power moves goin' 50 on 'em same ones that played me highsiddity on 'em back to back with,Cardi B
it goin' drizzy on 'em now they tight they gotta watch me make a milli on 'em haha yo yo remember remember nigga when you,Cardi B
told me that i was gonna work in that strip club divas on 77th in the bronx for the rest of my life well guess,Cardi B
what nigga now i'm the fucking diva shit fuck outta here gangsta,Cardi B
lyrics from snippet bardi bardi bardi verse booty so stupid it's a motherfucking retard i'm from the bronx but my booty from the dr booty,Cardi B
so big i don't need to have titties titties booty prolly get a job at magic city magic city booty so poppin' have your girl,Cardi B
doin' research i'm the white stain on the bottom of his tshirt booty so big have you calling outta work nigga drop it down fuck,Cardi B
around i might hurt niggas booty so big that it swallow up panties same with these hoes swallow up the xanny i'm cardi b i,Cardi B
go rah with my jammies booty on the track fuck around and win a grammy they call me cardi code red lightskinned bone legged tell,Cardi B
him throw more bread i put it on his forehead i remember when i used to pay bills with it now i just booty so,Cardi B
big have to question a nigga dick game booty so big that it got its own nickname booty so big that it got its own,Cardi B
zip code booty so big,Cardi B
hook rollin' rollin' all my bitches rollin' all my bitches rollin' rollin' rollin' all my bitches rollin' and i love that shit them commas comin',Cardi B
rollin' rollin' all my bitches rollin' rollin' rollin' all my bitches rollin' and i love that shit them commas comin' quick look show you bitches,Cardi B
how to do this shit stand back while i demonstrate pussy worth like a million dollars i think your nigga got expensive taste i'm not,Cardi B
a bum bitch i'm a boss bitch you sideline i'm center stage i don't even get involved with it if it don't make me cum,Cardi B
or it don't get me paid if it's not the money then it's poof be gone steal your man with my doobie on whole team,Cardi B
full of bad bitches and that louis vuitton our uniform 4 karat my grills i do what i want bitch fuck how you feel fuck,Cardi B
a whole check up all on my nails i pull up in foreign and cut in my wheel byes bitch hook rollin' rollin' all my,Cardi B
bitches rollin' all my bitches rollin' rollin' rollin' all my bitches rollin' and i love that shit them commas comin' quick rollin' rollin' all my,Cardi B
bitches rollin' rollin' rollin' all my bitches rollin' and i love that shit them commas comin' quick look i'm not a rider chick i'm a,Cardi B
driver chick i could come get you instead i hope all of your homies got money nigga 'cause all of my bitches got bread look,Cardi B
got a home girl out the west coast swear to god i love that bitch ask about us any club they gon' tell you we,Cardi B
run that shit i'm like the strip club mariah carey dominican halle berry hair be laid bills be paid still put bread on my nigga,Cardi B
